朝代,剂型,内服、外用,编号,方名,方源,组成　,防风量,功用,配伍功效,主治,制剂,用法,防风炮制,是否有量,药味数,病症（证）,方论,备注
元末,散,内,13099.0,修肝散,《银海精微》卷上,栀子  薄荷  防风  当归  甘草  连翘  大黄  黄芩  苍术  羌活  菊花  木贼  赤芍药  麻黄各等分,等分,祛风清热，消翳明目,祛风解表(风热)　目,风轮生翳，如针如麻米，疼痛甚者,上为细末,每次6g，食后用蜜水调服。,,n,14.0,,,
宋,煮散,内,13304.0,追疔夺命汤,《急救仙方》卷二,羌活  独活  青皮  防风(多用)  黄连  赤芍药  细辛  甘草节  蝉蜕  僵蚕  脚莲　草河车  泽兰  金银花,wbz,消肿解毒,透疹　散结,疔疮，痈疽发背,上哎咀。每次15g，加生姜10片，同药擂烂，好酒调；如不饮酒者，水煎，加少许酒。,热服。以衣被盖覆，汗出为度。病退减后，再以前药加大黄6g，煎热服。或利一两次，以去余毒为妙。,,n,14.0,,,
宋,煮散,内,13413.0,独活散,《大平圣惠方》卷四十一,独活45g  续断  杜仲(炙微黄，锉)  桂心  防风各30g  川芎45g  牛膝  细辛  秦艽  赤茯苓  海桐皮(锉)  当归(锉，微炒)  赤芍药各30g  熟地黄60g,30g,补肾强腰，祛风除湿,胜湿止痛,肾气虚弱，卧冷湿地，或受风寒，以致腰痛强直，不能俯仰,上为粗散。每次12g，用水250m1，加生姜4g，煎至150m1，去滓。,食前温服,,y,14.0,,腰为肾府，肾虚风湿外袭，经脉气血失畅，故致腰痛。方中续断、杜仲、牛膝补肾壮腰，独活、防风、秦艽、海桐皮祛风胜湿，细辛、桂心温散阴寒，当归、地黄、芍药、川芎补血活血，赤苓助风药以祛湿。诸药合用，共奏补肾强腰，祛风除湿之功。,
元,煮散,内,13440.0,独活续命汤,《御药院方》卷一,麻黄(去根、节)  人参  黄芩  芍药  川芎  炙甘草各30g  防己15g  杏仁(去皮，炒黄，细切)  肉桂各30g  防风45g  炮附子90g　白花蛇肉  独活  干蝎各9g,45g,祛风散寒，通络止痉,中风,卒暴中风，不省人事，渐觉半身不遂，口眼喁斜，手足战掉，语言蹇涩，肢体麻痹，神情昏乱，头目眩重，痰涎并多，筋脉拘挛，不能屈伸，骨节烦疼，不得转侧。,上为粗末。每服10g，用水250ml，加生姜5片，煎取150ml，去滓。,食前稍热服。久病风人，每遇天色阴晦，节候变更，宜先服之，以防瘖哑。,,y,14.0,,,
明,煮散,内,13570.0,洗肝散,《证治准绳·类方》卷七,川芎  当归尾  赤芍药  防风  生地黄  白蒺藜  木贼  蝉蜕  羌活  薄荷  苏木  菊花  红花各15g  甘草9g,15g,祛风活血，清肝明目,明目　肝热,目生花翳,上？（左口右父）咀。每次9g，用水225m1，加松丝10余根，水煎，去滓,温服,,y,14.0,,,
明,汤,内,13631.0,活命饮,《医学入门》卷八,甘草节  赤芍  白芷  天花粉  贝母  乳香各3g  防风2．1g  归尾  皂角刺  陈皮各4．5g  金银花9g  没药1．5g  大黄1．5g  穿山甲3片,2.1g,清热解毒、排脓止痛。,透疹　散结,痈毒疮疡,用好酒瓦罐煎，密封罐口，勿令泄气，煎熟，去滓。,随疮上下饮之。服后再饮酒适量，侧卧而睡。,,y,14.0,,,
清,汤,内,13858.0,宣毒发表汤,《痘疹活幼至宝》卷终,升麻  葛根各2．4g  防风  荆芥各1．5g  桔梗  薄荷  甘草各o．6g  牛蒡  连翘　前胡  杏仁  枳壳  木通  竹叶各2．4g,1.5g,疏风解表，清热透疹,祛风解表(风寒)；透疹,麻疹初起，感受风寒，发热恶寒，疹点隐而不发，烦闷躁乱，苔薄白，脉浮数者。,水煎，去滓,温服,,y,14.0,,方中升麻、葛根辛凉透泄，清热解毒，共为君药；薄荷叶、牛蒡子清热宣透，荆芥、防风疏风发表，配合君药以发表透疹，共为臣药，前胡、桔梗、枳壳宣肺理气，竹叶、木通、连翘清心除烦，共为佐药；甘草清热解毒，调和诸药，且与桔梗相配则清利咽喉是为使药。诸药共奏疏风解表，清热透疹之功。《医宗金鉴》载此方有芫荽，透疹之功更优。,
现代,其它,外,13989.0,祛湿药油,《赵炳南临床经验集》,苦参120g  薄荷90g  白芷90g  防风60g  芥穗120g  连翘120g  白鲜皮150g  鹤虱草90g  大黄90g  苍术90g  威灵仙120g  大枫子(碎)300g  五倍子(碎)150g  香油10kg,60g,除湿润肤,透疹,急性湿疹，接触性皮炎。,将诸药放香油内一昼夜后，文火炸黄焦，过滤，每500g油加青黛面1．5g。,调药粉外敷；或涂油后外撒药粉，也可做清洁剂。,,y,14.0,,,
明,汤,内,14003.0,祛风除湿汤,《古今医鉴》卷二,当归(酒洗)3g  川芎2．48  陈皮3g   赤芍3g  半夏(姜制)3g  苍术(米泔制)  片术各3g  白茯苓3g  乌药3g  黄芩(jiu炒)3g  白芷2．7g  防风2．4g  羌活3g  甘草1．5g,2.4g,养血祛风，化痰通络,中风,中风瘫痪，筋骨疼痛,上？（左口又父）咀。加生姜5片，用水400m1，煎至300m1，去滓。,空心热服,,y,14.0,,,
清,汤,内,14021.0,祛瘴辟瘟丹,《痧书》卷下,厚朴  苍术  羌活  防风  陈皮  枳实  香附  牛蒡子各3g  槟榔  白芷各2．4g  藿香  川芎各1．5g  细辛1．2g  甘草0．9g,3g,芳香辟秽，苦温降浊。,祛风解表(风湿),时疫痧瘴,加生姜，葱，水煎，去滓。,温服,,y,14.0,,,
明,汤,内,14316.0,神效清震汤,《鲁府禁方》卷一,羌活3g  荆芥  牛蒡子  防风  葛根  柴胡  赤芍  独活  白芷  前胡  川芎各2．4g  升麻  甘草各1．8g  薄荷2．1g,2.4g,疏风散邪，清热解毒,祛风解表(风热),天行瘟疫，头面肿盛，咽喉不利，舌干口燥，憎寒壮热。,加生姜、葱，水煎，去滓,温服。令出汗,,y,14.0,,,
现代,汤,内,14446.0,除湿饮,《揣摩有得集》,苍术(炒)  白术(炒)  地骨皮  白鲜皮  白附子  五加皮  僵蚕(炒)  秦艽  连翘  白芷  羌活各3g  防风3g  退9g  甘草3g,3g,祛风除湿,止痒,身受潮湿，遍体发痒，或起疙瘩，或起疥疮。,生姜为饮，水煎，去滓,温服,,y,14.0,,,
宋,煮散,内,14851.0,莽草散,《大平圣惠方》卷六十九,莽草308  羌活22．5g  羚羊角屑22．5g  景天22．5g  白蒺藜22．5g(微炒，去刺)　茺蔚子22．5g  凌霄花22．5g  鬼箭羽22．5g  丹参22．5g  防风22．5g  细辛22．5g  枳壳22．5g(麸炒微黄，去瓤),22.5g,祛风凉营,止痒,妇人血风，皮肤瘙痒，心胸烦闷,上为散。每次10g，用水200ml，煎至120m1，去滓。,温服，不拘时候,,y,14.0,,,
现代,汤,内,15004.0,柴芍饮,《中医皮肤病学简编》,柴胡9g  赤芍9g  丹皮9g  桑叶9g  防风6g  银花15g  连翘12g  苦参4g  白鲜皮9g  生甘草6g  土茯苓12g  苍术6g  黄芪9g　当归6g,6g,祛风除湿，凉血解毒,透疹　散结,带状疱疹,水煎，去滓,温服,,y,14.0,,,
金,煮散,内,15156.0,圆明内障升麻汤,《兰室秘藏》卷上,干姜3g  五味子6g  白茯苓9g  防风15g  白芍药18g  柴胡21g  人参  炙甘草　当归身(酒洗)  白术  升麻  葛根各30g  黄芪　羌活各45g,15g,补脾益气，升阳泻火,散肝舒脾(升阳),脾胃元气衰弱，心火亢盛，致患内障眼，视觉微昏，空中有黑花，神水变淡绿色，次则视物成二，神水变淡白色，久则不睹，神水变纯白色。,上畋咀。每次15～21g，用水450m1，煎至300m1，入黄芩、黄连6g，同煎数沸，去滓。,食远热服,,y,14.0,,方中人参、白术、黄耆、白茯苓、炙甘草补脾益气；当归、白芍养血补肝；柴胡、升麻、葛根升清阳，散郁火；防风、羌活疏风散邪；黄连、黄芩清心泻火，五味子敛上炎之火；干姜导火归元。诸药配伍，共奏补气养血，升阳泻火之功。,
元,散,外,15164.0,铁围散,《丹溪心法》卷五,乳香  没药  大黄  黄柏  黄连  南星  半夏  防风  皂角刺  马钱子  瓜蒌  甘草节 草乌  阿胶   ,wbz,消热解毒，活血消肿,透疹　散结,痈疽肿毒,上为末，醋调成膏，砂石器内熬黑色。,涂敷患处,,n,14.0,,,
明,汤,内,15412.0,消风散,《仁术便览》卷一,桔梗  甘草  柴胡  黄连  栀子  黄芩  防风  川芎  薄荷  葛根  黄柏  枳壳  天花粉  枇杷叶,wbz,疏风清热,祛风解表(风热)；透疹　散结,风热上侵，面鼻生疮，粉刺。,用水200m1，酒100m1，煎，去滓,食远热服,,n,14.0,,,
明,汤,内,15544.0,消风养血汤,《医方考》卷五,荆芥  蔓荆子  菊花  白芷  麻黄(去节)  桃仁(去皮，尖)  红花(jiu炒)  防风  川芎各1．5g  当归(酒洗)  草决明  石决明  白芍药(jiu炒)  甘草各3g,1.5g,祛风活血，清肝明目。,祛风解表(风热)　目,眼痛赤肿,水煎，去滓。,温服,,y,14.0,,,
宋,丸,内,16401.0,菖蒲丸,《大平圣惠方》卷四,菖蒲30g  炙杜仲22．5g  熟地黄30g  白茯苓  人参  丹参  防风  柏子仁  百部 远志  五味子各22．5g  山药  麦冬(去心，焙)各30g  桂心 22．5g,22.5g,补心益智,其它,健忘,上为末，炼蜜为丸，如梧桐子大,每次20丸，食前温粥饮送服,,y,14.0,,,
宋,酒,内,16500.0,菊花浸酒,《太平圣惠方》卷二十五,甘菊花15g  杜仲(微炙黄)120g  当归60g  石斛60g  黄芪30g  肉苁蓉(锉去皮)　桂心  防风  附子(炮裂，去皮、脐)  萆薢  独活　白茯苓  山茱萸各60g  钟乳粉120g,60g,补肝肾，祛风湿,胜湿止痛(虚痹),肝肾不足，风湿外侵，腰脚疼痛，食少羸瘦，颜色萎瘁，行立无力。,上细锉，以生绢袋盛，用好酒10L于瓷瓶中浸，密封，春、夏七日，秋、冬十四日。,每次温饮150ml，一日三至四次。,,y,14.0,,,
宋,汤,内,16814.0,黄连消毒饮,《类编朱氏集验方》卷六,黄连  羌活  黄柏  黄芩各3．6g　防己  生地  防风  归尾  知母  独活  陈皮  黄芪  人参  苏木各3g ,3g,清热祛风，活血消肿,透疹　散结,附骨疽。在腿外侧，坚硬漫肿作痛，不能行步。,水煎，去滓,温服,,y,14.0,,,
明,汤,内,16819.0,黄连救苦汤,《外科正宗》卷二,黄连  升麻  葛根  柴胡  赤芍  川芎  当归尾  连翘  桔梗  黄芩  羌活  防风  金银花  甘草节各3g,3g,清热解毒，活血消肿,透疹　散结,脑疽、发鬓、发颐及天行时毒初起，憎寒壮热，头面耳项俱肿者。,用水500ml，煎至400ml，去滓，临服加入米酒200ml。,分二次温服，食后服,,y,14.0,,,
明,汤,内,17611.0,清荣槐花饮,《万病回春》卷四,当归3g(酒洗)  白芍3g  生地黄3g  川芎(盐酒制)1．8g  槐花3g  槐角2．4g  黄连(jiu炒)2．4g  枳壳(麸炒)2．1g  黄芩(jiu炒)2．1g　苍术2．4g  防风1．8g  升麻1．2g  荆芥穗2．4g　生甘草1．2g,1.8g,清肠泻火，凉血止血。,祛风宽肠,便血,上锉。水煎，去滓。,空心热服。渣再煎服。,,y,14.0,,,
清,汤,内,17653.0,清热泻火汤,《会约医镜》卷六,生地4．5g  赤芍3．6g  白芷3g  川芎2．4g  荆芥2．1g  大黄(jiu炒)4．5g  薄荷2．1g  羌活2．1g  防风  连翘各2．4g  甘草2．4g  黄芩3g  山栀(炒黑)3g  独活2．4g,2.4g,祛风清热，活血消肿。,祛风解表(风热)　目,目暴痛，赤肿，羞明。,水煎，去滓,食后服,,y,14.0,,,
现代,丸,内,17789.0,羚羊明目丸,《全国中药成药处方集》,羚羊角30g  白菊花60g  川芎30g 车前30g  防风18g  羌活15g  薄荷15g  赤芍30g  大黄15g  芒硝15g  血竭6g  没药9g  丹皮9g  红花15g,18g,清热明目，活血止痛,祛风解表(风热)　目,外障眼病，胬肉布睛，目赤肿痛，暴发火眼，云翳障目。,上为极细面，炼蜜为丸，每丸2g重。,每次1丸，食前用白开水送服,,y,14.0,,,
明,丸,内,17813.0,断痫丹,《普济方}卷一OO,黄芪(蜜炙)9g  防风6g  钩藤9g　细辛9g  甘草6g  蝉蜕6g  霹蜂房6g  石菖蒲9g  桂心(去粗皮)6g  远志(去心)6g  人参6g  杏仁(去皮、尖)7．5g  半夏(泡)9g  天南星(泡)9g,6g,益气养心，化痰定惊,止痉,因惊成痈，愈而复作，连绵不除,上为细末，炼蜜为丸，如梧桐子大，用朱砂、麝香各少许为衣。,每次20丸，煎大枣汤送服，日二服，临卧一服。,,y,14.0,,,
宋,煮散,内,17922.0,琥珀散,《太平圣惠方》卷七十八,琥珀30g(细研)  茯神30g  远志(去心)  菖蒲  黄芪(锉)  羚羊角屑  防风  麦冬(去心，焙)  川芎  独活  人参  桑寄生  赤芍药各15g  甘草7．5g(炙微赤，锉),15g,益气养心，熄风定志。,止痉(产后中风),产后中风恍惚，语涩，心神烦闷，四肢不利。,上为粗散。每次9g，用水300ml，煎至180ml，去滓。,温服，不拘时候,,y,14.0,,,
宋,丸,内,18398.0,紫金丸,《类编朱氏集验医方》卷一,天雄  附子  大川芎各l对  淮乌120g  人参  白附子  乳香  没药各15g  当归30g  山栀子360g(研150g，余煮用)  防风  血竭各15g  朱砂12g  全蝎15g ,15g,温阳祛风，活血通络,中风,诸瘫痪，手足不随,上药生用，焙干，为细末，酒糊为丸，如梧桐子大。,每次5～7丸，空心用温酒送服。,,y,14.0,,,
明,酒,内,18782.0,痛宁酒,《简明医彀》卷三,当归  秦艽各60g  川芎  白芍药　生地黄  苍术  羌活  黄芩  猪苓  泽泻  防风　茵陈(铃儿)  苦参  虎骨(打细，酒煮)各30g,30g,养血祛风，除湿泻火,胜湿止痛,风寒湿火相乘，遍身筋骨走痛，白虎历节诸疼痛。,上以绢袋盛，用酒浸泡，封固，十四日后取酒饮。渣晒干为末，米糊为丸，如梧桐子大。,每次80丸，空心用酒送服,,y,14.0,,,[加减l  上身痛，加灵仙、升麻；下身痛，加牛膝、黄柏；臂痛，加桂枝；冬，加麻黄；痛甚，加乳香，研末调服。
明,丸,内,19042.0,滋荣舒筋健步丸,《万病回春》卷五,当归(酒洗)30g  白术60g  熟地黄(酒洗)36g  川芎21g  白芍(jiu炒)30g  茅山苍术(米泔浸)60g  羌活21g  防风21g  牛膝(酒洗)30g  独活(jiu浸一宿，焙)21g  桑寄生(jiu炒)18g  木瓜(jiu浸，焙)21g  防己(jiu浸，焙)21g  肉桂(厚者)12g,21g,养血舒筋，祛风除湿,胜湿止痛(虚痹),素体血虚，风湿外侵，手足不便，筋软不能行步，兼痛者,上为细末，酒糊为丸，如梧桐子大。,每次100丸，空心用淡盐汤送服；天阴，用生姜汤或酒送服。,,y,14.0,,,
现代,丸,内,19060.0,普济通宣丸,《北京市中药成方选集》,防风  连翘  桔梗  当归  甘草  栀子(炒)  川芎  葛根  白芷  青黛  细辛各300g  大青叶  麻黄各600g  大黄30g,300g,散风清热，发汗解表,祛风解表(风热),感冒风寒，内有蕴热，四肢疫痛，体倦身热，头痛目赤，大便干燥。,上为细粉，过罗，用冷开水泛为小丸。,每次6g，温开水送服。,,y,14.0,,,
宋,煮散,内,19349.0,蒺藜散,《太平圣惠方》卷六十九,白蒺藜22．5g(微炒，去刺)  羚羊角屑22．5g  黄芩15g  细辛  人参  苦参  蛇床子  秦艽  防风  麻黄(去根、节)  当归(微炒)  炙甘草各15g  莽草22．5g(微炙)  枳壳15g(麸炒微黄，去瓤),15g,祛风清热，除湿止痒,止痒透疹,妇人风瘙痒，皮肤中如虫行，及生瘾疹，搔之作疮，面肿心烦。,上为散。每次9g，用水200ml，煎至120m1，去滓。,温服，不拘时候,,y,14.0,,,
现代,丸,内,19681.0,?（病字头下面倍没单人旁）癗丸 ,(《赵炳南临床经验集》) 又名瘩痔片(原书),防风9g  大黄9g  元明粉9g  荆芥穗12g  麻黄3g  赤芍15g  焦栀子15g  连翘30g  粉草15g  苦桔梗9g  黄芩15g  白术12g  苦参15g  苍耳子15g,9g,清热除湿，散风止痒，涤清肠胃。,止痒,急性荨麻疹(瘩瘤)??（病字头下面倍没单人旁），皮肤搔痒症等,共为细末，水泛为丸(或制片)。,每次3～9g，一日二次，温开水送服。,,y,14.0,,,
宋,丸,内,19710.0,慈济丸,《仁斋直指》卷四,宣木瓜60g  川乌(炮，去皮、脐)  黄芪  蒺藜(炒，去刺)  当归  防风  萆薢  牛膝　天台乌药各30g  赤小豆  茴香(炒)  地龙  老白胶(研、筛)  川五灵脂各22．5g,30g,祛风化湿，行气和血,胜湿止痛,脚气游走，两足转上，腰腿疼痛，不能转侧。,上为细末，酒面稀糊丸，如梧桐子大。,每次40丸，食前煎紫苏汤送服,,y,14.0,,,
明,散,外,19756.0,碧玉散,《证治准绳·类方》卷七,踯躅花  脑荷  羌活  川芎  细辛　防风  荆芥  蔓荆子  白芷各3g  风化消  石膏(煅)  青黛  黄连各9g  鹅不食草90g,3g,疏风清热，消翳明目。,祛风解表(风热)　目,眼睛肿胀，红赤昏暗，羞明怕日，隐涩难开，疼痛风痒，头重鼻塞，脑鼻疫疼，翳膜努肉，眵泪稠粘，拳毛倒睫，一切眼疾。,上为细末,吹鼻中，一日二次。,,y,14.0,,,
宋,煮散,内,19843.0,酸枣仁散,《太平圣惠方》卷七十一,酸枣仁22．5g(微炒)  防风15g  牛膝22．5g  羌活15g  当归(锉，微炒)  川芎  桂心  木香各22．5g  海桐皮7．5g  杜仲(微炙)  附子(炮裂，去皮、脐)  萆薢  续断各22．5g  炙甘草7．5g,15g,养血祛风，除湿通络。,胜湿止痛,妇人血虚，外感风湿，腰脚疼痛，头目昏闷，食少无力,上为散。每次12g，用水250ml，加生姜4g，煎至150ml，去滓,食前温服,,y,14.0,,,
明,散,内,19950.0,蝉花散,《医学入门》卷八,白蒺藜  甘草  木贼  防风  山栀　草决明  青葙子  蝉蜕  川芎  荆芥  蔓荆子  密蒙花  菊花  草龙胆各等分,等分,祛风清肝，退翳明目,明目　肝热,肝经蕴热，毒气上攻，眼目赤肿，昏翳多泪羞明。,上为末,每次6g，茶清或荆芥煎汤调服,,n,14.0,,,
清·何镇,汤,内,20129.0,聪耳抑火汤,《何氏济生论》卷六,黄芩  柴胡  当归  香附  花粉各2．4g  木通  薄荷  枳壳各1．2g  贝母  菖蒲　甘草各1．8g  防风  桔梗各2．1g  黄连1．2g,2.1g,清火化痰，行气通窍,其它祛风通窍　耳,痰火上升，耳窍闭塞不通者,水煎,温服,,y,14.0,,,
